CID,Vegetation,Surface_Temperature___C_
1,0.0456919,36.4897766
1,0.1870820,49.5366898
1,0.3983496,35.0750351
1,0.2585778,31.4314346
1,0.3678663,33.5574417
1,0.2081404,43.9379654
1,0.2752408,46.6074448
1,0.1459241,45.6435623
1,0.2548033,32.1081924
1,0.4293177,32.8635788
1,0.3178167,36.1038589
1,0.3362586,36.9446945
1,0.3423321,30.6760483
1,0.4314101,31.8860245
1,0.4046901,35.0681992
1,0.4263451,36.2747726
1,0.2314831,47.5576553
1,0.1697737,30.2419662
1,0.4056576,35.1057968
1,0.3945934,33.9163284
1,0.4355629,33.1438522
1,0.3870979,36.7703781
1,0.3466302,38.2435379
1,0.3540840,32.4978561
1,0.3861926,33.7044144
1,0.3878031,33.3489456
1,0.3532774,37.3685379
1,0.2058145,47.2466049
1,0.4277071,36.4901047
1,0.4223771,35.0306015
1,0.3928297,37.2181320
1,0.3737126,35.1160507
1,0.4212550,34.3299179
1,-0.0011886,44.5635033
1,0.2826551,38.0487137
1,0.3663035,39.5936661
1,0.4223764,32.6516647
1,0.4095535,32.4910202
1,0.1280155,42.8920517
1,0.4039642,36.4114914
1,0.3251286,41.8939896
1,0.3058881,40.9950485
1,0.3704036,34.8699570
1,0.3968394,33.9846878
1,0.2652269,26.3249130
1,0.4194688,34.5179062
1,0.2312827,26.0309525
1,0.1011759,44.3891525
1,0.0534356,48.9146042
1,0.4019572,40.6464157
1,0.4500615,32.3918991
1,0.3236584,43.6371841
1,0.3537244,42.5536728
1,0.1780809,23.1153946
1,0.3853633,30.8059311
1,0.4479617,35.6315308
1,0.3917780,35.4578629
1,0.4270932,38.0282059
1,0.4081803,34.5691757
1,0.4195452,32.7200241
1,0.3907584,37.1907883
1,0.5259045,34.3435898
1,0.4418028,37.4198074
1,0.5247151,34.7332382
1,0.1051198,44.4472580
1,0.3442276,35.5604019
1,0.4833841,32.7371140
1,0.4698402,34.2718124
1,0.4047177,32.6174850
1,0.4744562,34.8733749
1,0.4489426,35.2015152
1,0.0806106,45.2880783
1,0.2744007,46.6952972
1,0.3824179,35.3689957
1,0.4194183,31.8655167
1,0.4467271,38.2948227
1,0.4478620,32.0569229
1,0.3754675,39.3612099
1,0.4515882,39.2210922
1,0.4662715,36.7908859
1,0.4685306,32.0842667
1,0.1659173,29.2302322
1,0.2903785,41.3163528
1,0.0522209,25.7164993
1,0.3758778,33.8650589
1,0.4950572,32.5046921
1,0.3816962,36.2645187
1,0.4488447,32.7473679
1,0.2088315,45.4965897
1,0.1786985,46.8193588
1,0.4520695,39.9730606
1,0.3969611,36.6746750
1,0.4582874,32.5422897
1,0.3259409,29.6335526
1,0.2625731,33.3352737
1,0.1812398,43.3569527
1,0.0312528,20.4493332
1,0.3485432,36.2440109
1,0.3954031,35.2869644
1,0.3015651,30.8332748
1,0.3852279,33.2669144
1,0.4552642,35.0716171
1,0.0811956,23.4537735
1,0.0022272,38.5067368
1,0.2990963,45.6162186
1,0.2809790,42.9296494
1,0.3587446,37.1224289
1,0.4118935,39.4593353
1,0.3988608,33.1848831
1,0.1496445,48.7676315
1,0.3510118,33.7761917
1,0.3893482,37.1292648
1,0.0833555,51.2183456
1,0.3830519,36.8284836
1,0.2833040,39.5936661
1,0.4349675,28.5978928
1,0.4217622,34.0769730
1,0.2683266,43.0356064
1,0.4289383,35.6834488
1,0.2461727,41.0415306
1,0.4736468,32.7883835
1,0.3944987,36.0833511
1,0.0137460,47.2260971
1,0.4450341,34.9007187
1,0.3169334,42.5058212
1,0.4146270,32.4500046
1,0.4326052,33.0344772
1,0.3779507,45.3872147
1,0.3922740,33.8103714
1,0.4372143,40.0106583
1,0.2627389,43.4927216
1,0.4895256,31.7356339
1,0.2331071,39.7919083
1,0.3713879,35.0716171
1,0.3800985,32.1834030
1,0.0470367,43.0691261
1,0.4144695,35.6902847
1,0.4477812,33.9197464
1,0.3879848,34.4529648
1,0.3742995,38.5223999
1,0.4842755,32.6824265
1,0.4106095,38.5204086
1,0.0419993,45.5341873
1,0.3628525,36.9549484
1,0.3163416,40.8842278
1,0.4308729,32.6721725
1,0.4400888,32.6345749
1,0.4279766,34.2991562
1,0.1811467,45.9375076
1,0.3504176,34.6751328
1,0.0339458,35.3382339
1,0.4575207,30.1189194
1,0.3864898,36.6234055
1,0.3947302,38.5614243
1,0.3449037,38.4964981
1,0.3830201,33.8992386
1,0.3014933,33.9778519
1,0.3685191,39.2894669
1,0.3934069,35.7928238
1,0.3213962,39.0775375
1,0.4373215,32.7063522
1,0.1948031,42.1469193
1,0.2649834,28.1706467
1,0.2470863,44.2571983
1,0.3584023,36.0867691
1,0.4540733,36.9857101
1,0.3934732,33.4446487
1,0.1228181,45.1793175
1,0.3359416,36.8797531
1,0.4524633,37.0438156
1,0.3101127,39.3475723
1,0.4585550,32.4841843
1,0.4113777,33.4104691
1,0.4059978,32.3132858
1,0.0935686,44.4746017
1,0.4730868,31.5989151
1,0.2904012,39.7474747
1,0.1799715,32.1252823
1,0.3461949,30.5735092
1,0.3046087,40.9779587
1,0.3885804,34.0906448
1,0.0727063,49.6016312
1,0.2248040,44.6420822
1,0.3067543,37.2454910
1,0.3604943,38.6981430
1,0.3799354,32.2278366
1,0.4084765,33.3250198
1,0.3170712,33.7420120
1,0.4464907,34.4973984
1,0.4501358,34.6238632
1,0.3404375,33.1506882
1,0.0644569,45.6401443
1,0.3588532,35.6458511
1,0.3564650,37.6419754
1,0.4641195,35.7996597
1,0.4709508,32.0705948
1,0.1207851,35.3143082
1,0.4228405,31.9202042
1,0.3269896,37.1224289
1,0.0376875,45.3169250
1,0.4101514,33.3728714
1,0.4153635,34.9417343
1,0.4422220,34.3606796
1,0.4624485,33.0481491
1,0.3922144,36.1277847
1,0.4158159,37.1190109
1,0.3297301,39.3509903
1,0.3805228,34.7674179
1,0.1906783,41.4940872
1,0.2271762,35.3074722
1,0.4515891,41.2206345
1,0.3030075,32.1765671
1,0.0569229,46.8467026
1,0.4312017,32.7268600
1,0.4308001,40.7968063
1,0.2646285,47.6841202
1,0.3968184,37.1019211
1,0.1036149,50.0254593
1,0.4742372,32.3748093
1,0.3896891,35.8714371
1,0.1171388,46.8021889
1,0.4938029,33.1643753
1,0.3983975,32.2791061
1,0.4332023,36.1756363
1,0.3504867,40.9608688
1,0.3671539,34.9656601
1,0.4460142,34.8118515
1,0.4317089,33.4173050
1,0.4237753,36.8813782
1,0.3032244,42.0409622
1,0.1370146,50.5354309
1,0.4538265,35.6014175
1,0.4206576,38.2503738
1,0.4526771,35.1570663
1,0.3986144,34.6853867
1,0.4565224,37.7342606
1,0.3815815,34.9861679
1,0.1068087,44.7548752
1,0.2012554,44.8950119
1,0.2387734,42.7211533
1,0.1494035,46.9970932
1,0.4365730,39.6005020
1,0.4817064,36.8148117
1,0.4059770,37.5189285
1,0.4996635,33.4754105
1,0.1269695,21.6148758
1,0.3531708,39.4466934
1,0.1384399,45.7939529
1,0.3477814,40.0755997
1,0.4199491,31.9817276
1,0.4477950,33.0686569
1,0.3822914,32.1047745
1,0.4671653,31.2639542
1,0.5054333,32.7576218
1,0.4471787,36.5721359
1,0.3920692,34.4461288
1,0.3618098,35.1980972
1,0.5246589,26.5846786
1,0.3594429,35.6458511
1,0.4428502,32.9285202
1,0.4046760,34.7503281
1,0.2411108,40.7523727
1,0.3837183,34.1179886
1,0.4524585,31.4177628
1,0.4329452,34.3914413
1,0.4544308,32.7166061
1,0.3841316,34.1077347
1,0.1855166,44.1327896
1,0.3379903,38.0897293
1,0.0652686,49.1060104
1,0.4727290,32.5183640
1,0.3738875,35.3553238
1,0.3981107,35.0135117
1,0.4555470,33.3728714
1,0.0642800,48.2412491
1,0.4326628,38.2572250
1,0.4144687,36.5140305
1,0.4200373,35.3724136
1,0.3838144,34.6819687
1,0.4078680,37.9290848
1,0.3987340,38.7665024
1,0.1123887,38.1009750
1,0.3805487,42.5399208
1,0.3438947,39.5150528
1,0.3936524,35.3382339
1,0.4526219,37.7069168
1,0.4157186,36.8421555
1,0.3496367,36.4080734
1,0.1906389,45.9855347
1,0.4423523,39.5355606
1,0.4132828,34.2273788
1,0.4246556,38.5340805
1,0.0224655,40.5746384
1,0.1389271,40.7147751
1,0.1057372,45.4282303
1,0.4170983,35.1912460
1,0.3708863,36.5994797
1,0.3710237,35.6150894
1,0.3848621,41.1112595
1,0.4546613,33.7830276
1,0.0572946,48.6924362
1,0.4007246,35.2630386
1,0.4033543,33.3455276
1,0.4704954,37.4813309
1,0.3636094,36.7902069
1,0.4142099,38.5169907
1,0.3404182,31.9748917
1,0.3262128,29.3054276
1,0.0701834,52.6778488
1,0.3166279,36.6358299
1,0.3854761,35.5364761
1,0.0863759,38.0008621
1,0.2895603,38.4588852
1,0.4818562,33.6736526
1,0.4790570,33.4207230
1,0.3364330,42.8886337
1,0.3854559,34.7264023
1,0.3842448,35.2562027
1,0.2013739,40.1780739
1,0.3948882,36.1995621
1,0.4382929,35.7620621
1,0.4978091,34.9998398
1,0.4028561,36.9310226
1,0.4174784,32.4705124
1,0.2641430,42.8339462
1,0.1006446,45.7153397
1,0.4396785,36.1927261
1,0.4821111,32.0740128
1,0.0943782,51.9190445
1,0.5283836,34.2718124
1,0.4034642,33.0037155
1,0.3982360,33.6497269
1,0.2503957,33.0857468
1,0.1947442,27.4118423
1,0.4019312,33.5266800
1,0.4387502,36.9070969
1,0.3097968,40.7968063
1,0.4235591,34.8665390
1,0.2796333,39.0775375
1,0.4441090,33.6463089
1,0.2116286,42.1229935
1,0.3751162,33.9094925
1,0.2054755,44.5600510
1,0.0738119,38.5033188
1,0.4356429,31.5339737
1,0.2147093,43.2919540
1,0.3781712,34.9348984
1,0.1852511,45.6093826
1,0.4069596,30.3513412
1,0.4081844,36.3875656
1,0.0736768,23.6075821
1,0.4271790,33.6394730
1,0.3861425,40.5507126
1,0.3943756,34.5384140
1,0.3094137,45.7929916
1,0.4503888,34.6101913
1,0.3490754,34.1726761
1,0.2475309,28.0612564
1,0.4754853,32.6550827
1,0.3658461,35.7073746
1,0.4038044,32.3132858
1,0.3323219,38.8280258
1,0.3604692,38.1956863
1,0.4198206,36.3875656
1,0.4010730,36.2440109
1,0.4336588,35.0374374
1,0.4844257,40.7557907
1,0.4295644,35.1946640
1,0.4851834,36.7908859
1,0.3699670,38.5169907
1,0.1304757,41.6105614
1,0.4174484,35.1399765
1,0.2851190,44.7719650
1,0.3772303,35.2288589
1,0.0503329,46.0070419
1,0.0805110,47.2773666
1,0.4494840,33.1404343
1,0.3185907,31.3152237
1,0.4138216,35.4715347
1,0.0446720,17.7627640
1,0.2017131,47.7388077
1,0.5099960,36.4388351
1,0.3441558,40.4208298
1,0.0431619,22.3224106
1,0.4083096,33.9436722
1,0.3431886,34.6170273
1,0.3851636,33.2464066
1,0.3485369,29.9616776
1,0.1670343,25.8976517
1,0.4837352,34.6888046
1,0.5083370,35.4305191
1,0.4702467,32.4294968
1,0.3604371,41.1591110
1,0.3729635,37.3070145
1,0.3956185,36.7874680
1,0.3309508,37.1087570
1,0.1091397,44.5414124
1,0.3245064,38.7972641
1,0.3504640,37.2523270
1,0.1086896,43.9174576
1,0.3718486,38.7023659
1,0.3753105,36.4456711
1,0.3581595,33.5711136
1,0.3988414,35.0306015
1,0.4116042,34.0633011
1,0.3898116,33.9505081
1,0.4772443,36.7430344
1,0.4465210,32.0500870
1,0.1234206,26.5197372
1,0.3944694,33.5335159
1,0.4036112,35.1092148
1,0.4749230,33.9846878
1,0.4332436,33.5027542
1,0.1829337,46.5322495
1,0.4326197,40.9232712
1,0.2786300,39.3733635
1,0.4702861,32.3918991
1,0.3697709,33.9675980
1,0.2208641,45.5512772
1,0.3159202,27.6989517
1,0.2796454,42.7450790
1,0.4281341,41.1146774
1,0.0697156,34.1692581
1,0.4159437,40.0926895
1,0.1936265,40.7865524
1,0.4373490,35.6629410
1,0.3593950,38.3358383
1,0.0047885,32.8362350
1,0.3054496,26.8854599
1,0.3952028,37.8094559
1,0.4580036,33.9265823
1,0.3397031,25.8908157
1,0.4293891,34.0735550
1,0.3874487,31.1785049
1,0.2809023,38.7665024
1,0.4483109,33.2532425
1,0.3324111,39.9593887
1,0.1758379,46.0652504
1,0.4097783,32.2312546
1,0.4211169,30.6555405
1,0.1844690,46.7134018
1,0.3762764,35.0647812
1,0.1512176,48.7505417
1,0.4366413,33.7638016
1,0.2447932,42.9057236
1,0.4435686,32.9182663
1,0.3417231,33.2395706
1,0.4439357,34.0906448
1,0.0587397,20.0275040
1,0.1785676,40.8620071
1,0.5137631,32.6790085
1,0.4952512,34.4837265
1,0.2423391,43.2406845
1,0.4418896,32.6653366
1,0.4923505,31.9031143
1,0.3887749,36.6780930
1,0.0493153,45.9921951
1,0.4250736,34.3292122
1,0.3325351,36.0560074
1,0.3935969,36.1653824
1,0.3972685,34.9212265
1,0.4229360,33.2190628
1,0.1868535,40.7831345
1,0.3010769,25.7711868
1,0.4158292,34.7879257
1,0.4163995,37.0096359
1,0.5168546,31.0451889
1,0.3318303,40.6293259
1,0.1182451,46.1856842
1,0.4289281,34.2991562
1,0.3932846,35.4544449
1,0.3282707,41.6820755
1,0.0224309,48.9932175
1,0.0589318,49.6597366
1,0.4327536,33.9675980
1,0.3480795,41.0258102
1,0.4272100,36.1209488
1,0.3092933,41.6102982
1,0.4526671,32.2278366
1,0.3638349,40.5404587
1,0.4414667,34.9417343
1,0.1154637,43.0697861
1,0.4860855,33.6599808
1,0.3789562,36.8660812
1,0.4252361,32.6790085
1,0.4587828,35.6766129
1,0.4628989,34.3333359
1,0.2754307,39.9833145
1,0.4317722,32.0705948
1,0.4335474,40.8651657
1,0.3681297,32.9421921
1,0.4078379,37.3343582
1,0.3830184,33.0173874
1,0.3891348,40.3012009
1,0.4294027,33.6599808
1,0.4366453,32.7200241
1,0.3845192,33.5095901
1,0.2137669,37.4437332
1,0.4359093,36.2542648
1,0.4473743,36.4525070
1,0.4580911,32.4876022
1,0.2294404,46.9161491
1,0.3962763,35.4920425
1,0.3810151,34.5555038
1,0.4624486,40.8583298
1,0.3747701,34.8460312
1,0.4325333,32.5764694
1,0.3792756,36.8660812
1,0.4114620,32.6003952
1,0.2676729,42.4169540
1,0.5241249,31.9543839
1,0.2822328,42.5810165
1,0.0807125,49.7417679
1,0.3067917,39.4125137
1,0.3391940,38.1034012
1,0.4921389,37.4471512
1,0.3822732,32.6721725
1,0.4112208,34.5315781
1,0.3883528,40.0347404
1,0.4693277,32.4363327
1,0.4093584,33.2840042
1,0.1099183,43.7909927
1,0.2709131,31.6228409
1,0.3278487,26.6837997
1,0.4400870,33.2840042
1,0.0815097,46.3100662
1,0.4034050,34.2376328
1,0.3916497,36.2918625
1,0.1997024,43.7739029
1,0.4349919,33.4719925
1,0.0661509,43.0173607
1,0.4147215,37.1848564
1,0.3010545,47.3453407
1,0.0677401,45.9170876
1,0.4232205,32.9319382
1,0.4185418,33.6497269
1,0.4002846,32.9934616
1,0.4105108,32.9080124
1,0.4678114,33.7659378
1,0.3559086,37.3822098
1,0.3736650,38.7186508
1,0.4081864,34.1692581
1,0.4297234,33.3728714
1,0.2170605,47.7661514
1,0.3525680,33.4549026
1,0.3586539,40.6703415
1,0.4451754,35.7894058
1,0.4308682,34.6922226
1,0.3806019,34.2102890
1,0.4396871,33.2771683
1,0.4238683,31.5203018
1,0.1611273,44.8198166
1,0.4070374,32.8020554
1,0.0897938,49.5777054
1,0.4347537,35.3040543
1,0.3871292,32.1492233
1,0.3997398,34.5315781
1,0.4222117,37.3275223
1,0.1073769,42.9262314
1,0.4471654,34.7469101
1,0.3949744,33.1301804
1,0.3880767,29.7941971
1,0.4235670,36.9788742
1,0.4184680,32.8704147
1,0.4191906,31.9817276
1,0.3801905,34.0633011
1,0.5005956,32.5525436
1,0.4468386,34.8767929
1,0.2395427,39.0877914
1,0.4050767,34.4222031
1,0.4139443,33.1917191
1,0.3758168,34.2615585
1,0.4595750,38.0589676
1,0.0316206,44.0405045
1,0.4848975,31.7151260
1,0.3822268,34.5555038
1,0.1048038,42.0506325
1,0.4784860,32.3850632
1,0.4330305,41.8939896
1,0.3992162,37.9256668
1,0.4284189,31.7732315
1,0.4100483,34.9930038
1,0.4579811,34.8904648
1,0.4008234,33.9641800
1,0.4272948,37.8047562
1,0.3917103,36.1038589
1,0.4453313,32.0329971
1,0.3413756,28.8747482
1,0.2166442,39.4637833
1,0.1725148,49.3251915
1,0.3430573,37.8197098
1,0.2694431,42.4032822
1,0.4016060,33.7112503
1,0.4203135,35.7449722
1,0.1275809,37.5819092
1,0.4022469,36.1756363
1,0.0852638,48.2813148
1,0.3993355,32.4910202
1,0.2012745,23.9903946
1,0.3817202,35.6390152
1,0.4330923,37.9874535
1,0.2923754,42.1139832
1,0.4510356,31.8074112
1,0.3611139,42.0888138
1,0.3726894,42.0751419
1,0.3944226,33.4856644
1,0.3950405,39.9935684
1,0.3990519,36.9481125
1,0.4202133,34.2068710
1,0.3053991,39.5902481
1,0.2027672,26.7008896
1,0.3776680,40.5370407
1,0.3922440,37.4744949
1,0.2897430,46.7475815
1,0.4056128,33.7009964
1,0.4104252,35.2527847
1,0.5234006,38.0931473
1,0.3556699,33.8650589
1,0.4685097,34.8186874
1,0.2882523,40.0038223
1,0.3980917,32.9216843
1,0.4153317,33.2190628
1,0.3913669,32.8225632
1,0.3609419,37.6488113
1,0.3439368,39.9149551
1,0.4635457,31.3938370
1,0.3536827,35.4271011
1,0.3306500,35.4031754
1,0.4603133,32.7234421
1,0.4142857,35.1980972
1,0.5332013,32.6858444
1,0.3386882,38.9544907
1,0.0562659,45.9785233
1,0.4459740,32.0329971
1,0.1830993,21.9942856
1,0.2374442,25.3131790
1,0.3702804,34.0427933
1,0.1926599,42.9454613
1,0.3783228,34.5042343
1,0.1305467,44.8813400
1,0.3260456,39.3407364
1,0.4255282,42.5707626
1,0.4482388,33.9300003
1,0.4141790,32.7268600
1,0.3460573,39.0057602
1,0.4139609,31.4348526
1,0.4350294,30.7273178
1,0.0355511,22.8829575
1,0.4434674,31.7663956
1,0.4722384,34.5179062
1,0.4052438,35.3143082
1,0.3894293,40.1849747
1,0.3908692,40.3524704
1,0.4108802,32.5764694
1,0.2389960,40.6942673
1,0.4811476,32.7097702
1,0.2033330,45.3769455
1,0.3456417,34.0120316
1,0.4225546,39.1014633
1,0.4115188,37.5633621
1,0.3383299,35.2356949
1,0.2988472,42.3178177
1,0.3667571,36.6268234
1,0.3224299,33.4890823
1,0.4337776,35.5774918
1,0.4742857,33.7796097
1,0.4148735,34.0667191
1,0.2418185,42.2733841
1,0.4284789,32.1731491
1,0.4429547,34.1760941
1,0.3016795,36.3807297
1,0.0545387,43.9100838
1,0.4122466,37.3070145
1,0.2844181,42.0136185
1,0.3819575,46.4129868
1,0.1261891,46.9253159
1,0.4196432,36.6063156
1,0.4363731,34.8221054
1,0.2097144,40.6669235
1,0.3560871,35.6048355
1,0.4372431,32.0808487
1,0.1405698,43.6345520
1,0.2488094,40.7958565
1,0.2239979,33.3421097
1,0.3974782,38.4930649
1,0.3592179,34.8426132
1,0.4214717,35.8987808
1,0.2294737,39.5150528
1,0.4524324,32.7405319
1,0.3318782,37.4881668
1,0.3168190,40.3135567
1,0.4287391,40.3251266
1,0.4584574,34.0564651
1,0.4689890,32.2415085
1,0.4250484,35.5022964
1,0.3934247,38.3153305
1,0.4465641,33.0071335
1,0.2170826,40.1302872
1,0.3738971,36.2166672
1,0.3440086,37.4505692
1,0.3962764,33.7591019
1,0.3721243,40.1952286
1,0.2697575,45.0761642
1,0.3810103,32.0261612
1,0.4050820,34.6477890
1,0.0379452,23.3922501
1,0.3513182,34.2649765
1,0.4330104,34.9656601
1,0.3667347,35.0203476
1,0.1296694,48.7334518
1,0.3950748,34.1248245
1,0.3159522,37.5667801
1,0.3976115,34.9793320
1,0.3427692,37.7786942
1,0.4802595,33.1096725
1,0.1160141,46.1972733
1,0.3712365,39.9662247
1,0.0866314,41.8633575
1,0.4299617,33.0549850
1,0.2270065,38.5169907
1,0.3827507,31.1614151
1,0.3813793,34.6067734
1,0.4950814,34.0462112
1,0.3723831,28.6559982
1,0.3363640,40.4515915
1,0.3738737,33.8308792
1,0.4519988,33.5574417
1,0.3652035,36.1585464
1,0.4297145,37.1600266
1,0.4373747,38.4554672
1,0.5212310,32.3577194
1,0.3557317,33.0378952
1,0.4341262,32.2517624
1,0.4279194,33.3250198
1,0.4148515,34.2923203
1,0.4956554,32.1013565
1,0.3997221,33.8889847
1,0.4411367,31.9270401
1,0.4615031,35.5877457
1,0.3476737,40.5814743
1,0.4224268,34.7947617
1,0.5004614,33.7112503
1,0.0928258,48.0265884
1,0.3489558,35.9432144
1,0.4168608,34.0120316
1,0.4147769,28.9431076
1,0.2207291,45.1667137
1,0.3237028,34.1760941
1,0.3216387,37.3677101
1,0.4180643,34.1248245
1,0.0713316,20.0118332
1,0.2789216,41.2783813
1,0.3793208,32.7678757
1,0.4570822,35.9363785
1,0.3455293,39.5902481
1,0.3532627,41.0949821
1,0.4000685,40.8856735
1,0.4378713,35.1194687
1,0.4441259,35.0921249
1,0.3566726,32.1252823
1,0.3133690,36.0560074
1,0.3780582,33.2327347
1,0.1367117,37.8641434
1,0.3995970,36.0081558
1,0.4037304,34.1521683
1,0.3907207,34.0564651
1,0.3884254,34.9690781
1,0.4555236,33.5950394
1,0.4222786,35.2288589
1,0.4289609,33.8172073
1,0.1105016,39.9422989
1,0.4488696,33.0754929
1,0.3764253,32.8806686
1,0.3304324,39.0877914
1,0.4370575,34.1590042
1,0.4441940,32.3713913
1,0.4203666,35.9773941
1,0.0226641,33.8621826
1,0.4065403,40.3763962
1,0.3131881,41.7401810
1,0.4616173,30.9631577
1,0.5127879,32.6414108
1,0.2357498,37.7137527
1,0.3928419,37.2489090
1,0.3481667,35.1980972
1,0.3551027,34.0496292
1,0.3919746,35.9124527
1,0.2928514,42.7553329
1,0.2705560,44.2831802
1,0.0024079,33.9129105
1,0.4267201,32.2380905
1,0.1031065,36.8182297
1,0.2271151,29.3669510
1,0.1002340,46.2069283
1,0.2012295,42.6083603
1,0.1456829,45.3120041
1,0.2300687,41.7230911
1,0.1601924,23.7408829
1,0.3472155,35.1946640
1,0.3914527,34.3059921
1,0.2389468,40.8617477
1,0.4652124,33.2361526
1,0.4028022,32.0842667
1,0.4050308,32.8909225
1,0.3840797,35.0545273
1,0.0410255,35.1639023
1,0.0399673,45.8114014
1,0.4609437,32.6619186
1,0.4059605,34.4905624
1,0.0916475,25.0294876
1,0.4414080,34.0017776
1,0.4421284,29.7258377
1,0.3987048,35.4920425
1,0.2563280,45.7255936
1,0.4134146,32.4124069
1,0.5143410,31.7869034
1,0.4046039,32.3679733
1,0.4288917,35.5159683
1,0.4178225,34.7127304
1,0.4789073,31.5134659
1,0.3710220,35.8953629
1,0.4456013,35.4544449
1,0.3518217,38.1956863
1,0.4146884,38.0179520
1,0.3976249,35.1775742
1,0.1202207,20.7535324
1,0.2864386,41.7948685
1,0.3855951,33.3352737
1,0.4285024,35.0135117
1,0.2921688,39.4364395
1,0.4864163,33.2737503
1,0.0272630,46.1562576
1,0.4012753,38.1683426
1,0.0953697,46.4980698
1,0.1132646,47.7114639
1,0.4442029,37.3138504
1,0.3847799,41.8348122
1,0.4732243,33.5882034
1,0.1057711,44.1501770
1,0.3917669,34.3811874
1,0.3519715,40.2089005
1,0.3838862,36.5892258
1,0.4280419,32.2620163
1,0.3201444,39.2860489
1,0.4564007,33.4207230
1,0.0065726,32.0945206
1,0.4369040,34.9656601
1,0.4414646,35.4612808
1,0.4063944,35.8338394
1,0.4454436,33.8753128
1,0.0783005,44.4472580
1,0.4497011,32.4260788
1,0.4335224,35.0545273
1,0.4506040,37.2044601
1,0.5132667,33.0549850
1,0.3687359,37.2523270
1,0.4589835,35.3279800
1,0.0819552,46.9560776
1,0.3352583,34.6853867
1,0.3933910,35.1570663
1,0.4381642,34.6512070
1,0.3258638,34.8528671
1,0.0634298,44.2182388
1,0.3652481,37.5462723
1,0.1128951,44.8642502
1,0.2140480,41.2343063
1,0.3778416,34.1931992
1,0.4787322,35.6390152
1,0.1205583,45.9476738
1,0.3247592,39.4706192
1,0.4119760,35.3074722
1,0.3945954,33.6168823
1,0.4081700,33.6326370
1,0.3835398,34.7913437
1,0.4246614,33.5471878
1,0.4508684,36.4149094
1,0.0488878,34.6306992
1,0.4199702,33.8650589
1,0.2073990,41.9555130
1,0.3794646,36.1619644
1,0.1661454,45.2197189
1,0.4335712,33.7420120
1,0.3769524,35.3416519
1,0.3818661,31.2263565
1,0.4568993,36.0696793
1,0.3681319,34.4187851
1,0.4025444,35.9158707
1,0.2660447,45.8076248
1,0.3942644,35.5228043
1,0.3925769,34.6888046
1,0.4299232,32.7268600
1,0.3750046,36.2816086
1,0.1931326,34.4666367
1,0.3590887,34.2889023
1,0.0187365,18.0909042
1,0.0881596,42.0717239
1,0.4894659,33.1301804
1,0.2278922,38.7904282
1,0.3927633,39.5560684
1,0.4362392,34.5384140
1,0.4445864,34.4016953
1,0.1193705,43.8046646
1,0.3985002,33.3899612
1,0.2450212,41.4975052
1,0.3933392,37.7855301
1,0.2017701,41.5692825
1,0.4087774,32.5286179
1,0.3606730,35.6458511
1,0.5185012,31.5578995
1,0.1130098,49.6221390
1,0.2823285,39.8465958
1,0.4732973,33.9812698
1,0.4575459,34.4803085
1,0.4458452,34.0154495
1,0.3472825,40.4071579
1,0.4683503,30.5324936
1,0.4455675,33.1472702
1,0.4533248,33.3797073
1,0.3232407,39.1219711
1,0.3548565,36.9276047
1,0.4904601,32.5662155
1,0.4062500,34.3504257
1,0.5244931,33.8308792
1,0.4152863,38.7767563
1,0.1258990,47.5208511
1,0.4120932,44.3891525
1,0.4438655,34.6067734
1,0.3073319,35.4920425
1,0.4376938,36.1106949
1,0.4550043,35.7654800
1,0.3552791,39.1839676
1,0.4250428,34.6238632
1,0.1828484,41.2001266
1,0.4137015,36.4149094
1,0.3483638,39.2997208
1,0.2911194,44.3241959
1,0.4594648,31.3767471
1,0.3221523,34.0633011
1,0.0619535,38.2230301
1,0.3705706,36.8045578
1,0.3306426,27.0050888
1,0.1969220,41.8859978
1,0.4108427,39.4979630
1,0.4345164,35.3519058
1,0.3945619,38.2503738
1,0.2391129,28.2902756
1,0.4355765,33.2532425
1,0.4273666,33.9812698
1,0.1454585,46.0845757
1,0.3743899,38.3443756
1,0.2188355,37.1839523
1,0.3605131,30.6965561
1,0.4526959,35.9910660
1,0.1592580,25.8942337
1,0.4038193,33.9744339
1,0.4716196,33.1746292
1,0.3781493,33.9539261
1,0.4592515,33.3147659
1,0.3099434,40.9369431
1,0.3612398,35.3758316
1,0.0722208,37.3627014
1,0.2107247,45.6914139
1,0.4226156,32.1594772
1,0.4774095,37.8949051
1,0.3632618,36.2029800
1,0.4267461,37.8914871
1,0.3896521,33.9129105
1,0.3928723,30.9460678
1,0.3492699,37.1566086
1,0.1097235,43.8798599
1,0.3539290,36.2303391
1,0.4522017,34.4529648
1,0.4629796,34.6409531
1,0.4493566,32.0637589
1,0.3716083,33.3694534
1,0.1116070,50.1792679
1,0.4562146,32.2722702
1,0.4219431,32.2961960
1,0.4153013,34.5862656
1,0.4098216,32.4568405
1,0.4623247,38.3016586
1,0.1858599,49.2324753
1,0.4175654,31.0486069
1,0.3899921,32.7542038
1,0.4074320,35.2698746
1,0.3003179,38.9168930
1,0.3563459,34.4905624
1,0.3984894,37.8231277
1,0.1231215,47.1253014
1,0.4526600,35.6390152
1,0.3216657,47.5508194
1,0.2573648,41.4291458
1,0.5215281,32.3508835
1,0.3465923,36.1517105
1,0.2188951,41.3847122
1,0.4338021,36.2132339
1,0.4540299,35.5979996
1,0.0302430,18.0533066
